量表,队列,模型,思考模式,条件编号,刺激条件,输入范围,规整状态,清洗状态,条目编号,条目名称,相关方法,总记录数n_total,符合主分析资格n_eligible,实际使用n_used,未使用n_missing或无效,AI预测9排除n_sentinel9,AI预测不同取值数,总分一致样本数（仅敏感性使用）,普通相关系数,普通95%CI下限,普通95%CI上限,普通解析P值（复现参照）,普通置换P值,校正相关系数,校正95%CI下限,校正95%CI上限,校正解析P值（复现参照）,校正置换P值,校正减普通相关变化,相关变化95%CI下限,相关变化95%CI上限,相对相关保留比例,可估计性代码,可估计性,校正总分规则,普通FDR校正q值,校正FDR校正q值,普通FDR结论,校正FDR结论,校正关联类型
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,2,有罪感,Spearman秩相关,24,24,24,0,0,4,3,0.40695126753960004,0.01689483263962694,0.7072742271824917,0.04842812273016974,0.04939506049395061,0.2760610082981799,-0.16601247235266076,0.6350649819789731,0.19163144079376968,0.19048095190480951,-0.13089025924142011,-0.28800401162593997,-0.022001455270122778,0.6783638000864973,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.07301878507801395,0.2515088296995543,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,3,自杀,Spearman秩相关,24,24,24,0,0,5,3,0.7282529320559291,0.4689260893590963,0.8899976697725047,5.472085269483585e-05,0.00019998000199980003,0.5545391084310166,0.17664242790398535,0.8264539276407186,0.004920910696724411,0.0051994800519948,-0.1737138236249125,-0.3872754718188218,-0.03673849564593641,0.7614649856135816,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0016998300169983002,0.01767823217678232,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,4,入睡困难,Spearman秩相关,24,24,24,0,0,3,3,0.6595162734715524,0.3277903821011531,0.8652037295417121,0.00045530589372936594,0.0007999200079992001,0.6462898399722681,0.2989874547746304,0.8631482476235074,0.000644979212066596,0.0007999200079992001,-0.013226433499284318,-0.059287650754178904,0.008453028658472236,0.9799452507370846,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.00362630403626304,0.00815918408159184,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,5,睡眠不深,Spearman秩相关,24,24,24,0,0,3,3,0.33948975603870485,-0.10742440063422233,0.7068270543412459,0.10459174354377287,0.10338966103389662,0.21799590507043423,-0.2297603275805582,0.6407125071853484,0.30615652219917233,0.30156984301569845,-0.12149385096827062,-0.2649528319931245,-0.010666366840556581,0.6421280795452949,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.13391422762485658,0.3726762458889246,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,6,早醒,Spearman秩相关,24,24,24,0,0,3,3,0.46821336239847205,0.03295655868625255,0.755248417212781,0.021027440880268047,0.0198980101989801,0.4271782640556772,0.012657038252982315,0.7223706169673368,0.03734278041522085,0.037696230376962306,-0.04103509834279484,-0.14241076002546052,0.04253233723141086,0.9123581220907745,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.034693966500785815,0.0722068638206602,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,7,工作和活动,Spearman秩相关,24,24,24,0,0,5,3,0.7464993266884508,0.5300847936093386,0.8942922730805722,2.798762955159443e-05,0.00019998000199980003,0.5653123468253483,0.20740550542097264,0.8371815196215833,0.003993430148816508,0.0044995500449955,-0.1811869798631025,-0.4179521754071644,-0.027045109497659408,0.7572844698107539,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0016998300169983002,0.016998300169983,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,8,迟滞,Spearman秩相关,24,24,24,0,0,3,3,0.6763700552491817,0.3674005938721528,0.8654766488666716,0.00028495201500219983,0.00029997000299970003,0.6681177206258626,0.3534770623506369,0.8603578752196606,0.000359755357305911,0.00039996000399960006,-0.00825233462331909,-0.13335656623227035,0.08155230510187446,0.9877990834170226,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0018543600185436002,0.00815918408159184,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,9,激越,Spearman秩相关,24,24,24,0,0,3,3,0.36463133082291527,-0.09831400639615501,0.7157505810523093,0.07979928949432248,0.08039196080391961,0.317591169581393,-0.17992584312278864,0.6793734580738616,0.13046251265936906,0.12758724127587243,-0.04704016124152227,-0.1377219279010949,0.01603822785461617,0.8709925416026097,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.11043744110437441,0.18459430652679415,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,10,精神性焦虑,Spearman秩相关,24,24,24,0,0,4,3,0.706746561060631,0.37690336004161784,0.9003101163432936,0.00011308566085721833,0.00039996000399960006,0.6555871635376475,0.32208532203388524,0.8741088936295506,0.0005058020132773818,0.0005999400059994001,-0.051159397522983596,-0.1506811660893273,0.019244256985534856,0.927612810105213,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0022664400226644,0.00815918408159184,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,11,躯体性焦虑,Spearman秩相关,24,24,24,0,0,4,3,0.5663781320761186,0.171704582329821,0.8142684164958592,0.003910287051786622,0.005099490050994901,0.4135137696621532,-0.01070204511915329,0.7467260485082838,0.044581741065988376,0.046295370462953706,-0.15286436241396545,-0.33131630449105554,-0.025727618609735617,0.7301019341025314,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.011008422967227087,0.08394893843948939,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,12,胃肠道症状,Spearman秩相关,24,24,24,0,0,3,3,0.33012399100180095,-0.10698885129991513,0.6685317895596273,0.11514699423456515,0.11328867113288671,0.2833048115635329,-0.15502653313470463,0.6459658290531117,0.17976128731101015,0.17738226177382263,-0.04681917943826808,-0.19334763208748482,0.07298383479338648,0.858176985876762,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.14399307732778124,0.23885136238851365,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,13,全身症状,Spearman秩相关,24,24,24,0,0,3,3,0.6613126068340124,0.3307210069392313,0.8565602823120342,0.0004337140963783788,0.0006999300069993001,0.5497340316178031,0.14571028860345578,0.8148101113187655,0.005389461257144393,0.005499450054994501,-0.11157857521620929,-0.28717722854054756,-0.0068728689928262135,0.8312771084912718,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.003525573368589067,0.0182345401823454,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,14,性症状,Spearman秩相关,24,17,17,7,7,3,3,0.6465629948378628,0.23642662801204897,0.8685470685673071,0.005035891495177559,0.0065993400659934,0.6102812539845445,0.19939560302048115,0.8536056082529689,0.009276229247650286,0.0115988401159884,-0.03628174085331837,-0.16032666058086242,0.0,0.9438852190072884,not_estimable,不可估计,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.013007394912682645,0.028168611710257547,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,15,疑病,Spearman秩相关,24,24,24,0,0,4,3,0.21737424887936133,-0.2190077715434869,0.60440778798483,0.30757210137158913,0.3000699930006999,0.08349405408653372,-0.38670419281583995,0.5053296379213644,0.6981061112201142,0.6865313468653135,-0.1338801947928276,-0.314112458849707,-0.015655627134495174,0.3841027836414578,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.32897830216978297,0.7097876678497564,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,16,体重减轻,Spearman秩相关,24,24,24,0,0,3,3,0.3424729965910976,-0.08886225841826435,0.6956310562645106,0.10138462114638398,0.09759024097590241,0.3068276290186698,-0.102882483418451,0.6629844998830483,0.14474522669110207,0.13738626137386262,-0.03564536757242781,-0.11798751132590453,0.0005747840859786497,0.8959177280333512,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.12761800743002621,0.1946305369463054,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,7,C07：全文｜规整｜逐条评分｜不清洗,全文,规整,不清洗,17,自知力,Spearman秩相关,24,24,24,0,0,3,3,0.17115488138112614,-0.3223030758674034,0.5993826312102157,0.42391383642561653,0.4213578642135786,0.12841553479878978,-0.4103989442306108,0.5665681955829784,0.5498361619777727,0.5506449355064493,-0.04273934658233636,-0.12174049376817087,0.0,0.7502884741734899,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.4465413923723907,0.5991016898310169,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,1,抑郁情绪,Spearman秩相关,24,24,24,0,0,5,2,0.7137736338465019,0.45309813484902534,0.8760611126588269,8.984108722548229e-05,9.999000099990002e-05,0.5690501559787999,0.1930872692657822,0.8139948219228048,0.0037082336702847583,0.0051994800519948,-0.144723477867702,-0.3530982204367729,-0.024680400002475476,0.7972417710531109,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0011332200113322,0.01767823217678232,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,2,有罪感,Spearman秩相关,24,24,24,0,0,3,2,0.2699759317817533,-0.11034039904628001,0.6190407595939952,0.20200842863070892,0.20357964203579643,0.13650933963002737,-0.28715386109190577,0.5541214467305232,0.524747631486707,0.5129487051294871,-0.1334665921517259,-0.29565993841029653,-0.023451080094553604,0.50563521988464,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.24137586241375864,0.5671627959155304,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,3,自杀,Spearman秩相关,24,24,24,0,0,3,2,0.6598778307174141,0.38315397104709314,0.8293958472514843,0.00045088671650600677,0.0010998900109989002,0.46854774010166356,0.08475803895903816,0.7525318422956929,0.020923484703886268,0.022997700229977002,-0.19133009061575057,-0.3953062339447852,-0.047599249581118164,0.7100522525393254,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0045328800453288,0.04811826509656726,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,4,入睡困难,Spearman秩相关,24,24,24,0,0,3,2,0.5480623844939939,0.15125206855003714,0.8159124844018891,0.005560993837616176,0.007099290070992901,0.5249288167990648,0.11580806297918811,0.8138086032048801,0.008445128525921377,0.011498850114988501,-0.023133567694929136,-0.08260315149438098,0.005740012828379681,0.9577902655802815,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.01379290642364335,0.028168611710257547,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,5,睡眠不深,Spearman秩相关,24,24,24,0,0,3,2,0.3593833057113648,-0.011342693945685942,0.6636285970045858,0.08456562803928834,0.08309169083091691,0.22197703940132824,-0.1910130554060515,0.5976024891581139,0.2971864538561829,0.2957704229577042,-0.13740626631003655,-0.2938889038700981,-0.017183231692868606,0.6176609649742799,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.113004699530047,0.3690346561674108,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,6,早醒,Spearman秩相关,24,24,24,0,0,3,2,0.32030443967565836,-0.08901005800175743,0.6462366433720335,0.1270285615605165,0.1292870712928707,0.33897546459478844,-0.07162982079205676,0.6571372071399627,0.10515211183160866,0.10328967103289671,0.018671024919130086,-0.10292989921875134,0.13028011586416596,1.0582914958594907,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.15984583359845833,0.16146431333878108,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,7,工作和活动,Spearman秩相关,24,24,24,0,0,5,2,0.7076848242281741,0.46281070329981033,0.8743101040854575,0.00010970567143102587,9.999000099990002e-05,0.5365763404116013,0.14589817891511178,0.8323787414588053,0.006867755381257887,0.006399360063993601,-0.17110848381657284,-0.411209356946518,-0.011319589654134423,0.758213716108453,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0011332200113322,0.01934028819340288,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,8,迟滞,Spearman秩相关,24,24,24,0,0,4,2,0.5754318833764813,0.18937219970828084,0.8350505182982323,0.0032610263564857786,0.0035996400359964,0.626309950273687,0.31714045108127176,0.8501689150947173,0.0010595487171083573,0.0018998100189981002,0.05087806689720564,-0.05474129051659227,0.1720091820599502,1.0884171843219161,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.008588614822728253,0.012918708129187082,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,9,激越,Spearman秩相关,24,24,24,0,0,4,2,0.46984204904106763,0.1035888802290002,0.7558074989446658,0.020525006955259523,0.020897910208979104,0.4450766212447578,0.039969309098987396,0.7441312918514222,0.029303219905707525,0.029897010298970104,-0.024765427796309858,-0.10363338821677859,0.03329797119656583,0.9472898863631825,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.035759387024260535,0.060686468666566185,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,10,精神性焦虑,Spearman秩相关,24,24,24,0,0,4,2,0.7637222115766078,0.5307846625010697,0.9042278549672395,1.409598649479886e-05,9.999000099990002e-05,0.7303775077010479,0.4166362588009907,0.9026120128425161,5.074950394265178e-05,0.00019998000199980003,-0.03334470387555988,-0.14923728757404017,0.04433294377697571,0.9563392246943768,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0011332200113322,0.006799320067993201,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,11,躯体性焦虑,Spearman秩相关,24,24,24,0,0,5,2,0.7343506341266377,0.41097424096346885,0.9011514513796802,4.399753618214878e-05,9.999000099990002e-05,0.629669422643796,0.26244345462757335,0.855767697387329,0.0009770157223324887,0.0008999100089991,-0.10468121148284171,-0.26937562539402693,0.002741045991840466,0.8574506419439006,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.0011332200113322,0.00815918408159184,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,12,胃肠道症状,Spearman秩相关,24,24,24,0,0,3,2,0.21056363940030548,-0.22660260597224818,0.5834623935017333,0.323343649705747,0.31816818318168183,0.11333382756380271,-0.34836006789382357,0.5176694243131083,0.5979960722193854,0.5974402559744025,-0.09722981183650277,-0.23414221010255143,-0.012950234610484028,0.5382402578459531,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.3434196262913391,0.6448561493057043,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,13,全身症状,Spearman秩相关,24,24,24,0,0,3,2,0.6025178553119356,0.2733440480252596,0.8225127222434614,0.0018344852413887285,0.0025997400259974,0.4864239897316009,0.08702301649178087,0.7919123135849141,0.015942053803384263,0.018998100189981004,-0.11609386558033469,-0.28334580869557296,-0.012314864238843405,0.8073187963529636,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.007071292870712929,0.04100839916008399,FDR显著,FDR显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,14,性症状,Spearman秩相关,24,17,17,7,7,3,2,0.5678923631385715,0.16153287458659024,0.8207987694331782,0.017403853610721446,0.0212978702129787,0.5188393507740746,0.10648641726363899,0.799730233500069,0.032840251954365324,0.0362963703629637,-0.049053012364496884,-0.17437795263429087,0.0,0.9136226941080955,not_estimable,不可估计,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.035759387024260535,0.07154067201975454,FDR显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,15,疑病,Spearman秩相关,24,24,24,0,0,3,2,0.09205133121791355,-0.3370640306828726,0.5046252863904642,0.6688010412701337,0.6714328567143286,-0.013267352742324007,-0.47145069758193486,0.4082702834174222,0.9509377528342216,0.9559044095590441,-0.10531868396023755,-0.25664428357500507,-0.009526734730938515,-0.14412993888068976,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.6865779587454789,0.955904409559044,FDR不显著,FDR不显著,not_estimable
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,C08：全文｜规整｜逐条评分｜清洗,全文,规整,清洗,16,体重减轻,Spearman秩相关,24,24,24,0,0,3,2,0.2403658244213816,-0.21520374536897735,0.6320513791189152,0.2578990375115231,0.25537446255374463,0.21286409024989872,-0.2244419925372176,0.6056747215292472,0.3179625599934833,0.32256774322567744,-0.027501734171482883,-0.1008017834729869,0.0015989544950390689,0.8855838418889783,exploratory_only,探索性,金标准总分－对应金标准条目分；HAMD14金标准9视为无法评估且总分已不含该项,0.29684552912230144,0.38822312459019587,FDR不显著,FDR不显著,not_estimable
